created_at,word,language,user_id,translation,status
2024-07-01 02:41:38.193911+00,jugando,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,playing,learning
2024-08-21 21:25:15.542521+00,jugó,Spanish,37a42e29-e69b-43e8-b6eb-471124f7afea,played,learning
2025-03-16 21:35:24.968213+00,juncture,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,a particular point in events or time,learning
2024-06-20 06:41:03.098895+00,jurisdicción,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,jurisdiction,learning
2024-08-22 13:41:39.423996+00,justice,French,97ee4d37-9d30-480e-963b-3c6f948018ad,justice,learning
2025-01-20 19:04:26.336319+00,justification,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,justification,learning
2024-09-08 06:52:39.503504+00,justification,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,justification,learning
2024-11-19 02:05:30.490161+00,krinky krongemas,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,white jacket,learning
2024-11-18 22:50:52.474243+00,krinky krongemas,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,year-end accolades,learning
2025-01-21 07:12:49.00415+00,krongemas,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,categories,learning
2024-06-29 23:11:54.141187+00,kurze,German,f9034378-44b5-4ab5-babd-dfe40c4ca89b,brief,learning
2025-01-22 03:03:30.360646+00,l'Autre,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,the Other,learning
2024-11-18 05:45:19.344753+00,lackadaisical,SAT Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,showing a lack of enthusiasm or determination,learning
2025-01-30 20:00:55.267283+00,lamentation,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,complaining,learning
2025-01-26 04:24:49.230927+00,lamentó,Spanish,733578cf-dce4-4101-b3c7-82d697019353,bemoaned,learning
2024-09-30 05:38:12.579658+00,lanzados,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,launched,learning
2024-07-02 00:06:25.905808+00,largo,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,long,learning
2024-09-30 05:39:16.517733+00,launched,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to send off or set in motion,learning
2024-11-26 07:15:15.794034+00,lavagoblin,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,lavageyser,learning
2024-11-20 02:04:08.454171+00,lavorando,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,working,learning
2024-11-13 08:31:41.617556+00,lavoro,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,work,learning
2024-09-11 18:56:24.891184+00,lectores,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,readers,learning
2024-07-05 20:55:51.09169+00,lectura,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,reading,learning
2025-01-13 19:56:26.90041+00,lee,Spanish,733578cf-dce4-4101-b3c7-82d697019353,read,learning
2024-08-24 19:28:45.107183+00,leer,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,to read,learning
2025-01-17 02:41:53.920791+00,legado,Spanish,733578cf-dce4-4101-b3c7-82d697019353,legacy,learning
2025-01-27 19:15:16.323005+00,legible,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,easier to read,learning
2025-01-29 06:01:57.047302+00,legítima,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,legitimate,learning
2024-11-28 04:59:19.986709+00,lema,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,slogan,learning
2025-02-21 17:59:46.334626+00,lenguaje,Spanish,332370f9-32c4-4440-9cc0-1b45ffac71a8,language,learning
2024-11-30 05:42:18.884048+00,lenguas,Spanish,733578cf-dce4-4101-b3c7-82d697019353,languages,learning
2024-08-21 08:35:56.575103+00,leçons,French,97ee4d37-9d30-480e-963b-3c6f948018ad,lessons,learning
2024-06-25 02:18:41.625807+00,lista,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,list,learning
2024-09-05 05:54:29.293548+00,listes,French,ff8b22f3-fa07-41cf-9d68-79caf67442d9,lists,learning
2024-11-27 01:24:04.372309+00,lit,Tiktok Slang,733578cf-dce4-4101-b3c7-82d697019353,exciting,learning
2024-09-05 05:57:24.767297+00,lit,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,exciting,learning
2024-08-21 14:58:51.490742+00,livre,French,97ee4d37-9d30-480e-963b-3c6f948018ad,book,learning
2024-07-15 04:11:33.076567+00,llegue,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,arrive,learning
2024-12-03 18:56:49.706266+00,llora,Spanish,733578cf-dce4-4101-b3c7-82d697019353,cries,learning
2024-11-22 18:25:43.010127+00,locura,Spanish,733578cf-dce4-4101-b3c7-82d697019353,insanity,learning
2025-01-19 04:13:55.762929+00,locuteur,French,a1fb5342-9fef-4fb7-9b1e-d77f0a79baa4,speaker,learning
2024-08-02 10:48:20.395744+00,logramos,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,we accomplished,learning
2024-12-29 19:51:22.672452+00,lokalen Speicher,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,local storage,learning
2024-08-24 03:26:26.195175+00,long,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,long,learning
2024-06-11 07:00:59.695849+00,lowkey,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,"a subtle way of saying something, often understated",learning
2024-09-06 01:33:11.703137+00,lowkey,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,not obvious,learning
2024-08-21 14:59:31.452946+00,lu,French,97ee4d37-9d30-480e-963b-3c6f948018ad,read,learning
2025-01-13 19:58:14.568263+00,luces,Spanish,733578cf-dce4-4101-b3c7-82d697019353,lights,learning
2024-12-03 06:31:16.373021+00,luchado,Spanish,733578cf-dce4-4101-b3c7-82d697019353,battled,learning
2024-09-03 00:08:53.561639+00,lugar,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,place,learning
2024-09-11 18:55:50.909653+00,límites,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,boundaries,learning
2024-08-24 19:29:45.878884+00,línea,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,line,learning
2024-11-28 00:52:46.838172+00,lógica,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,logic,learning
2025-01-29 06:05:48.522111+00,maduro,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,ripe,learning
2024-08-05 05:55:48.604596+00,maintained,GRE Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,retained,learning
2024-10-08 17:51:32.901685+00,make,Tiktok Slang,39344461-7e13-4d7f-a025-5dbe38eafbb3,to create,learning
2024-12-08 01:31:45.018929+00,malevolencia,Spanish,733578cf-dce4-4101-b3c7-82d697019353,malevolence,learning
2024-11-27 22:04:48.456637+00,mandarin,French,630ecd5b-ef55-443c-ae04-6b34b0212e88,mandarin,learning
2024-11-27 22:07:17.993524+00,mandarín,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,mandarin,learning
2024-11-30 02:18:45.813213+00,manejar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to handle,learning
2024-09-30 21:29:25.766522+00,mapa,Portuguese,a57d1f7e-9f1f-4f52-8e46-ff43760cc10a,map,learning
2024-12-02 19:21:48.895477+00,marcador,Spanish,733578cf-dce4-4101-b3c7-82d697019353,score,learning
2025-01-29 13:07:24.685915+00,marco,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,framework,learning
2024-09-02 23:36:54.244111+00,mejor,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,best,learning
2024-07-15 02:25:43.437807+00,memoria,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,memory,learning
2024-11-08 19:54:49.877233+00,merita,Italian,a5e848d3-8ada-4b2f-b0dc-ebb10b8823a3,deserves,learning
2024-12-04 11:58:57.496647+00,messaggio,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,text,learning
2024-06-28 09:42:48.172546+00,meticulous,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,precise,learning
2024-09-08 20:20:39.371569+00,micrófono,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,microphone,learning
2024-09-03 00:09:22.40844+00,miedo,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,fear,learning
2024-07-10 00:47:25.509459+00,mientras,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,meanwhile,learning
2024-11-22 18:25:53.832642+00,mierda,Spanish,733578cf-dce4-4101-b3c7-82d697019353,shit,learning
2024-09-30 22:24:44.644807+00,mismo,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,same,learning
2024-11-22 01:06:11.528923+00,misoginia,Spanish,733578cf-dce4-4101-b3c7-82d697019353,misogyny,learning
2025-01-17 06:08:05.657675+00,mitad,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,half,learning
2024-10-20 06:37:16.341488+00,modelo,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,model,learning
2024-11-30 03:07:12.955458+00,moderadas,Spanish,733578cf-dce4-4101-b3c7-82d697019353,moderate,learning
2024-11-30 03:06:20.001719+00,modificando,Spanish,733578cf-dce4-4101-b3c7-82d697019353,modifying,learning
2024-06-26 05:35:57.502287+00,modèle,French,85bf9e83-7471-4d20-8241-81c9c7287ca2,model,learning
2024-11-21 05:33:27.987742+00,molesta,Spanish,733578cf-dce4-4101-b3c7-82d697019353,upset,learning
2024-09-24 18:31:37.565946+00,mortos,Portuguese,c1846c5c-aef1-44dc-919f-3cb36e24e88a,dead,learning
2025-01-20 19:03:11.277243+00,most,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,extremely,learning
2024-08-21 15:03:10.456644+00,mot,French,97ee4d37-9d30-480e-963b-3c6f948018ad,word,learning
2024-11-27 22:05:03.427008+00,mots,French,630ecd5b-ef55-443c-ae04-6b34b0212e88,words,learning
2024-08-27 14:19:05.272047+00,movimiento,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,move,learning
2024-07-13 20:53:03.188361+00,mundo,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,world,learning
2025-03-07 03:30:45.691579+00,myriad,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,many,learning
2025-01-23 07:22:15.948355+00,mécanismes,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,mechanics,learning
2024-09-05 05:56:29.305335+00,médicaments,French,ff8b22f3-fa07-41cf-9d68-79caf67442d9,drugs,learning
2024-09-21 18:21:22.564975+00,móvil,Spanish,35c50fc4-ac52-422c-9823-282758696d3f,mobile,learning
2024-08-02 10:48:10.725342+00,nació,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,was born,learning
2024-12-02 22:27:30.979032+00,nadie,Spanish,733578cf-dce4-4101-b3c7-82d697019353,nobody,learning
2025-01-26 04:27:30.428227+00,nah,Tiktok Slang,733578cf-dce4-4101-b3c7-82d697019353,no,learning
2025-02-21 09:48:35.632085+00,necesario,Spanish,332370f9-32c4-4440-9cc0-1b45ffac71a8,necessary,learning
2024-09-08 23:04:15.301736+00,necesario,Spanish,35c50fc4-ac52-422c-9823-282758696d3f,necessary,learning
2024-08-21 21:23:51.966622+00,necesario,Spanish,37a42e29-e69b-43e8-b6eb-471124f7afea,necessary,learning
2024-08-17 04:47:35.249251+00,necesario,Spanish,49453d9f-7f2e-47f8-9edd-5ad0e66d987b,necessary,learning
2024-09-08 23:44:28.110458+00,necesario,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,necessary,learning
2024-10-22 21:50:16.909948+00,necesario,Spanish,8f5668ce-f5b2-409a-9a80-b9cf0c17d306,necessary,learning
2024-11-13 23:44:52.094119+00,necesario,Spanish,958f292b-431d-429c-8127-4e790da96f5e,necessary,learning
2024-08-21 17:13:17.951786+00,necesario,Spanish,a801a028-f8ca-4b66-8e78-73a478180bfe,necessary,learning
2024-09-02 22:17:08.072201+00,necesario,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,necessary,learning
2024-09-04 22:00:16.713985+00,necesario,Spanish,bc32cf7f-c20f-47a9-b45e-1f60d6e71a9c,necessary,learning
2024-09-09 03:15:09.674837+00,necesario,Spanish,f1f4bd58-a3d2-45da-8179-474f2368456b,necessary,learning
2024-10-22 21:51:33.297294+00,necesidad,Spanish,8f5668ce-f5b2-409a-9a80-b9cf0c17d306,need,learning
2024-08-21 20:10:49.396662+00,necesidad,Spanish,dd8e019c-4f68-4f58-a2b8-d3eca2cde2b7,need,learning
2024-09-30 21:28:29.939943+00,necessidade,Portuguese,a57d1f7e-9f1f-4f52-8e46-ff43760cc10a,need,learning
2024-09-24 18:28:11.62564+00,necessidade,Portuguese,c1846c5c-aef1-44dc-919f-3cb36e24e88a,need,learning
2024-08-27 14:37:53.757714+00,negado,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,denied,learning
2024-09-09 18:21:45.615231+00,nivel,Spanish,dd8e019c-4f68-4f58-a2b8-d3eca2cde2b7,level,learning
2024-10-08 17:57:29.641247+00,niveles,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,levels,learning
2024-12-03 18:55:39.87497+00,nobleza,Spanish,733578cf-dce4-4101-b3c7-82d697019353,noblesse,learning
2024-11-30 02:57:14.927167+00,nombrar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to name,learning
2024-11-28 04:33:05.326363+00,noname,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,unnamed,learning
2024-11-28 05:14:53.729934+00,normas,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,guidelines,learning
2024-08-05 05:56:29.777506+00,noticias,Spanish,cd7531b5-929e-4a66-9f3f-0f85caa0b929,news,learning
2024-09-19 01:42:48.388425+00,notion,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,idea,learning
2024-08-02 09:38:42.73096+00,novel,GRE Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,new,learning
2024-08-24 19:29:22.865017+00,novelas,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,novels,learning
2024-06-26 21:14:32.445764+00,nube,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,cloud,learning
2024-06-26 21:34:44.595268+00,nuevo,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,new,learning
2024-12-23 21:02:16.393292+00,nötig,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,necessary,learning
2024-08-21 11:44:09.604338+00,nötig,German,5a8b8dfa-5cc0-465c-a606-0b97a1efd403,necessary,learning
2024-10-09 00:40:43.84964+00,nötig,German,e42db482-b3fb-4d49-82ac-448f63744dd5,necessary,learning
2025-01-20 11:08:27.234111+00,números,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,numbers,learning
2024-09-04 22:05:49.79046+00,números,Spanish,bc32cf7f-c20f-47a9-b45e-1f60d6e71a9c,issues,learning
2024-09-29 03:01:21.518303+00,objective,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,goal,learning
2024-12-06 04:06:48.38644+00,objetivo,Spanish,733578cf-dce4-4101-b3c7-82d697019353,target,learning
2024-09-03 23:39:36.845909+00,objetivo,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,target,learning
2025-01-20 19:04:20.349666+00,oblique,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,slanted or inclined,learning
2024-09-29 03:05:21.43058+00,obliterated,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,destroyed,learning
2024-09-06 01:35:37.831044+00,observed,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,noticed,learning
2025-01-20 18:58:31.866834+00,obsolete,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,no longer in use or out of date,learning
2025-01-20 18:59:15.26503+00,obtain,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,get,learning
2024-10-31 15:53:01.126053+00,offensichtlich,German,e42db482-b3fb-4d49-82ac-448f63744dd5,obvious,learning
2024-09-03 22:04:52.136055+00,ojos,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,eyes,learning
2025-01-20 19:04:12.860632+00,omitted,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,left out,learning
2024-06-26 14:41:51.453003+00,on pause,Tiktok Slang,819cbf66-fd47-4000-9e89-80c1736d1002,suspended,learning
2025-01-30 19:15:06.808304+00,onerous,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,burdensome,learning
2024-12-01 05:21:11.504524+00,opciones,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,choices,learning
2024-06-26 20:51:37.149771+00,opciones,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,options,learning
2025-01-24 02:08:28.427101+00,operador,Spanish,733578cf-dce4-4101-b3c7-82d697019353,operator,learning
2024-12-02 19:18:16.121657+00,opinión,Spanish,733578cf-dce4-4101-b3c7-82d697019353,opinion,learning
2025-01-16 22:43:34.287137+00,oportunidades,Spanish,733578cf-dce4-4101-b3c7-82d697019353,opportunities,learning
2024-08-29 19:10:40.928601+00,opt,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,choose,learning
2024-11-18 05:45:32.781369+00,optimal,SAT Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,most favorable,learning
2025-01-20 18:58:26.781474+00,optimize,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,"make the best or most effective use of (a situation, opportunity, or resource)",learning
2024-09-01 23:09:40.56405+00,orfanato,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,orphanage,learning
2025-01-20 15:50:41.539412+00,organizó,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,hosted,learning
2024-09-17 18:40:25.335624+00,orgullosos,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,proud,learning
2024-06-13 07:11:11.758599+00,ormafay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,formal,learning
2024-06-12 05:51:12.907789+00,otflay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,a lot of,learning
2024-11-23 04:08:01.749627+00,overtly,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,in a way that is open and observable,learning
2024-06-25 02:18:29.356085+00,oído,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,heard,learning
2024-11-27 22:08:23.859478+00,oír,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,to hear,learning
2024-11-19 23:52:46.144132+00,pagare,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,to pay,learning
2024-11-27 22:07:30.245379+00,palabra,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,word,learning
2024-07-17 00:11:17.439387+00,pandemia,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,pandemic,learning
2025-01-21 07:15:09.615565+00,pandemonium,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,chaos,learning
2024-12-03 19:13:26.892504+00,papá,Spanish,733578cf-dce4-4101-b3c7-82d697019353,dad,learning
2024-11-27 23:50:34.826621+00,paquetes,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,packs,learning
2025-01-30 19:23:12.92526+00,parameters,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,constraints,learning
2024-09-04 19:30:26.953471+00,paranoico,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,paranoid,learning
2024-08-21 06:16:32.907242+00,parfum,French,28c8d175-7fb0-4514-9365-75256aa62bc4,perfume,learning
2024-08-21 06:17:02.341981+00,parfums,French,28c8d175-7fb0-4514-9365-75256aa62bc4,perfumes,learning
2024-11-24 21:46:16.6046+00,pasado,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,spent,learning
2025-01-13 19:44:33.417671+00,paso,Spanish,733578cf-dce4-4101-b3c7-82d697019353,step,learning
2025-01-20 11:47:57.538515+00,passiert,German,3321eded-48c7-4be3-a4bc-7acd84ceecb1,happens,learning
2024-12-02 18:08:31.075026+00,pasó,Spanish,733578cf-dce4-4101-b3c7-82d697019353,went,learning
2024-11-18 05:52:05.251378+00,pay,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,compensation,learning
2024-07-21 22:40:59.598282+00,país,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,country,learning
2024-09-03 00:08:42.78802+00,peligro,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,danger,learning
2025-01-13 19:59:43.025344+00,pensar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to think,learning
2024-12-30 03:10:22.223645+00,perdonado,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,forgiven,learning
2024-11-26 07:32:24.960159+00,perfecto,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,perfect,learning
2024-09-08 06:51:50.989054+00,perform,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to carry out,learning
2025-01-30 19:22:27.718253+00,peripheries,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,edges,learning
2024-09-08 07:16:06.264779+00,permit,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to allow,learning
2024-11-24 05:47:48.362713+00,perplexed,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,confused,learning
2024-10-18 17:10:12.269978+00,persona,Italian,a5e848d3-8ada-4b2f-b0dc-ebb10b8823a3,person,learning
2025-01-22 06:06:15.934128+00,personaje,Spanish,733578cf-dce4-4101-b3c7-82d697019353,character,learning
2024-10-22 22:05:00.415961+00,personas,Spanish,8f5668ce-f5b2-409a-9a80-b9cf0c17d306,people,learning
2025-01-30 19:20:15.315167+00,peruse,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,read thoroughly,learning
2025-02-04 16:15:07.961628+00,phrase,French,97ee4d37-9d30-480e-963b-3c6f948018ad,sentence,learning
2024-11-20 00:13:11.875086+00,piace,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,like,learning
2024-08-23 12:57:35.137059+00,pianiste,French,97ee4d37-9d30-480e-963b-3c6f948018ad,pianist,learning
2024-10-29 23:25:01.749312+00,pienso,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,I think,learning
2024-11-27 00:40:28.497633+00,place,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,place,learning
2024-09-30 13:31:10.942175+00,platine,French,97ee4d37-9d30-480e-963b-3c6f948018ad,platinum,learning
2024-08-17 04:43:27.467825+00,población,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,population,learning
2024-11-27 00:08:40.294879+00,poids,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,weights,learning
2025-01-30 19:21:21.91936+00,populate,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,fill,learning
2024-11-30 03:10:10.520419+00,populista,Spanish,733578cf-dce4-4101-b3c7-82d697019353,populist,learning
2024-09-30 05:41:12.090899+00,portador,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,holder,learning
2024-06-28 09:41:31.80454+00,potent,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,powerful,learning
2025-02-06 01:39:44.296646+00,pouvoir,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,power,learning
2024-08-22 13:41:07.25458+00,pouvoir,French,97ee4d37-9d30-480e-963b-3c6f948018ad,power,learning
2025-01-16 22:36:48.610938+00,precio,Spanish,733578cf-dce4-4101-b3c7-82d697019353,price,learning
2025-01-23 03:56:48.460331+00,precision,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,accuracy,learning
2024-10-09 02:53:29.524949+00,preciso,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,accurate,learning
2024-07-19 08:24:53.617343+00,pregunta,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,question,learning
2024-09-20 18:45:45.972177+00,preguntas,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,questions,learning
2024-07-10 10:04:52.909833+00,premier,French,c2077ddf-5633-4149-aef9-1fb60a51a9a1,first,learning
2024-11-19 23:54:12.60378+00,prestare,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,to pay attention,learning
2024-10-08 17:58:10.263791+00,presupuesto,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,budget,learning
2024-11-27 01:49:42.127387+00,principles,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,glizzy,learning
2025-01-29 13:09:05.899662+00,priorizarlos,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,to prioritize,learning
2024-12-24 00:30:10.065814+00,privat,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,private,learning
2024-07-05 20:20:18.142532+00,problema,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,problem,learning
2025-01-21 07:01:08.644802+00,procure,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,obtain,learning
2025-01-20 19:01:03.046604+00,procured,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,received,learning
2024-07-05 09:45:49.490694+00,prodigious,GRE Vocabulary,907aa469-b058-4c5e-9cee-ed9dbcccc30b,tremendous,learning
2024-10-22 22:02:42.644707+00,productos,Spanish,8f5668ce-f5b2-409a-9a80-b9cf0c17d306,products,learning
2025-01-20 18:58:20.545189+00,proffers,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,offers,learning
2024-08-02 09:45:10.68772+00,profoundly,GRE Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,deeply,learning
2024-09-30 22:24:44.484395+00,programa,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,program,learning
2024-12-03 02:28:50.696547+00,programación,Spanish,733578cf-dce4-4101-b3c7-82d697019353,programming,learning
2024-11-30 03:00:30.653218+00,progreso,Spanish,733578cf-dce4-4101-b3c7-82d697019353,progress,learning
2025-01-17 02:42:47.427818+00,prohibición,Spanish,733578cf-dce4-4101-b3c7-82d697019353,ban,learning
2025-01-20 18:40:08.138612+00,prolonged,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,extended in time,learning
2025-01-20 14:27:36.652307+00,promis,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,promised,learning
2024-11-28 05:15:45.721069+00,promulgated,GRE Vocabulary,85db5d88-12d5-49f7-8793-a0d2f62ac738,to make known or public,learning
2024-11-13 23:50:12.25803+00,proyecto,Spanish,958f292b-431d-429c-8127-4e790da96f5e,project,learning
2024-08-21 06:18:27.302881+00,préféré,French,28c8d175-7fb0-4514-9365-75256aa62bc4,favorite,learning
2024-10-15 19:59:26.514652+00,pubblico,Italian,a5e848d3-8ada-4b2f-b0dc-ebb10b8823a3,audience,learning
2025-01-25 08:33:58.150708+00,publicación,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,post,learning
2024-09-05 00:48:19.084015+00,publications,SAT Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,publications,learning
2024-11-21 02:21:49.566+00,puede,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,can,learning
2024-06-29 16:06:57.937679+00,puedes,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,can,learning
